"","2218DP100","2218DP234","2218DP286","2218DP103","2218DP093","2226DP070","2226DP052","2226DP025","2226DP103","2226DP088","2226DP215","2218DP148","2226DP092","2226DP059","2218DP112","2226DP005","2226DP137","2226DP069","2226DP360","2226DP082","2226DP046","2226DP183","2226DP033","2226DP212","2226DP176","2226DP072","2218DP084","2218DP263","2226DP185","2226DP172","2226DP051","2226DP170","2226DP307","2218DP114","2218DP088","2218DP026","2218DP002","2218DP190","2218DP198","2218DP109","2218DP281","2218DP282","2218DP217","2218DP202","2218DP102","2218DP312","2218DP086","2218DP073","2218DP152"
"399.04521",0.0406837011468492,0.0419735170521161,0.00804764801963405,0.0534295286785247,0.0271312106506432,0.0202876328649364,0.0153433109521213,0.0244555922233184,0.0180337214124707,0.0274873841830123,0.0298412698549971,0.0496242285248234,0.0315257874126611,0.0236788132990346,0.0473207392889413,0.0373418427201948,0.0354376582851204,0.0345418876923187,0.0189105365511316,0.0283315261142792,0.0191393177398767,0.0195250119174903,0.0413765566464801,0.0250808685738869,0.0470075247231252,0.0536499838214381,0.0425197253708233,0.032244114613079,0.0590348988968431,0.0664860690990514,0.0469945728351644,0.0643283843612694,0.0679783493970848,0.0286761350995539,0.0322990431340186,0.0373643750900983,0.019623342993448,0.0245628139627866,0.0339064597441993,0.0284745890711665,0.0386819750528577,0.0333404786687704,0.049297665095513,0.0507334262516747,0.0327874665765552,0.0291789427413432,0.0183038632307966,0.0141248660957675,0.0492801382883848
"400.47037",0.0409185672899101,0.0425369365070668,0.00854686991070138,0.0540810131793869,0.0341434325510973,0.0201037147778279,0.0155238401089325,0.02447763884568,0.0178380921592362,0.0272177122845894,0.0291730118771641,0.0475990196298741,0.030807919982002,0.0232363447418851,0.0447806759821143,0.0367822737508137,0.0344675570440506,0.0332497710880835,0.0192346555560308,0.0285174088698146,0.0185907972152751,0.0189176316201803,0.0404986057636685,0.024017036550362,0.0463785004754586,0.0529669292120259,0.0423069933589659,0.0290835443340051,0.0585534336322399,0.0671369758766622,0.0471103424178998,0.0635726287593238,0.065506669917309,0.0300446804253656,0.033702507120853,0.0353548057512792,0.0206113008421293,0.0251170135166054,0.0349488533007912,0.0286498073354435,0.0379391031387612,0.0326372779749533,0.0491694132651415,0.0510696319218934,0.0339957883538508,0.0302626516388264,0.0194648086722626,0.0148615272507766,0.0499354575469502
"401.89553",0.041060497935226,0.0433259960000776,0.00925748309164876,0.0548938581964579,0.0396870174828307,0.0200911641278608,0.0158043110299984,0.0245953330564251,0.017745262815852,0.0272351138195383,0.0288318265498005,0.0460780190460712,0.0305071280239088,0.0229752440577818,0.0428233930705478,0.0364812002886301,0.0339473863401471,0.0324161581417691,0.0195287192692544,0.0286660922375548,0.0183907996166289,0.0185844966783597,0.0398905927494447,0.0233831574234069,0.0460665528341919,0.0526152317516743,0.0421470482354951,0.0266700646858475,0.0581590424722997,0.0679477992531561,0.0473346128764677,0.0632153656420048,0.0641420537838049,0.0312588660080943,0.0347144654074919,0.0338666039348687,0.0215334826059855,0.0257654334470947,0.0359311719582453,0.0290006797454697,0.0376175914060828,0.032311157525263,0.0493653720519763,0.0515571898895835,0.0348555117111085,0.0310334795985208,0.0207328395674675,0.0157609997305164,0.050774996055165
"403.32069",0.0410272073685113,0.0443515526740059,0.0102097732767619,0.0558974923011663,0.0439253940172721,0.0202162666293209,0.0162004380010335,0.0247435319984109,0.0177109476680324,0.0274773030735734,0.0287611424443349,0.0449683696305574,0.0306328401098101,0.0228772255324388,0.0413406048399561,0.036386622333644,0.0339154318876956,0.032055620281947,0.0197267276908025,0.0287212905032143,0.0185078963725095,0.0184867499491713,0.03943508903238,0.0231375169073073,0.0460525389421821,0.0525166057260976,0.0419981757146966,0.0248822470971776,0.0577151539884513,0.0688379677999619,0.0476742413537252,0.0632197378664554,0.0639510724251443,0.0323375489905972,0.0351717751367925,0.0328180553551526,0.0223633168564453,0.026524645182826,0.0368679871451332,0.0294723491583882,0.0376565827119653,0.0322492601768425,0.0497743985988746,0.0521258144404595,0.0353289223626142,0.0314459980489979,0.0221219559164114,0.0168284263921298,0.0517944680987436
"404.74585",0.041131267018337,0.0455870351002799,0.0113074547517551,0.057002772636369,0.0462482764401355,0.0206164508536365,0.0166485067363232,0.0251805213859229,0.0179000038586345,0.0282077086181231,0.0291878167036243,0.0446212142404754,0.031159627668277,0.0230054320229989,0.0407411684331961,0.0366996827429981,0.0342228365438387,0.0321133003657597,0.0200712522492463,0.0288858608096499,0.019067801768631,0.0187638200040436,0.0395726660410458,0.0234384007163487,0.046401601656572,0.0529736225638671,0.0420080900822846,0.0241798058537096,0.0577469110378371,0.0701360529456506,0.0480940849925292,0.0637191740041038,0.0646888686984698,0.0331998722300169,0.0356930077373261,0.0325214457264163,0.0232142321649371,0.0273386487237993,0.0376984417185975,0.0302828155741986,0.0382840770564086,0.0328835859296916,0.0508344929058361,0.0530426484316638,0.0355603060226533,0.0316730641331147,0.0235878720048084,0.0180686643784739,0.0530215879634001
"406.17101",0.0413815340275602,0.0467990147074709,0.0122959560880567,0.058012556344923,0.0472719504657066,0.0212385739436646,0.0170279458072961,0.0258725869332467,0.0182375742448009,0.0292037590246157,0.0298504207562399,0.0448199814472536,0.0317623478421666,0.0231924349580334,0.0407039409931249,0.0371649529452635,0.0345293145942906,0.0322846269646358,0.0205508643731573,0.0291175174425759,0.0196556586621363,0.0192059925572622,0.040086180918299,0.0240132374219597,0.0468817409773614,0.0537091394078397,0.0421027913382588,0.0241878838125862,0.0581637421918857,0.0714546261187935,0.0484295723643082,0.0642945311978071,0.0654471568894953,0.0338572642977818,0.0365987346376639,0.0325984893343741,0.0239953713886036,0.0280757297843,0.0383536785357809,0.0312875075643295,0.0391132172965553,0.0338175633552386,0.0520985121157179,0.0540991204346251,0.0357562341197973,0.0318395349937283,0.024940016404087,0.0191659994038342,0.0541014985062773
"407.59617",0.0416557226818952,0.0477554914955789,0.0129155629999524,0.0586665577125427,0.0475952732368424,0.0219072073279767,0.017354755213952,0.026588014354668,0.0186190873979603,0.0299908828644799,0.0304609546021818,0.0452809569651777,0.0322030006314789,0.023374520051828,0.0408540653768852,0.0375712900832975,0.0347668660390512,0.0324633143642896,0.0211112783482495,0.0293988318305636,0.0199846099101681,0.01968841046597,0.0407273479498539,0.0246360270241403,0.0473795283331217,0.054364584829444,0.0422491366254766,0.0244896238309502,0.0586079331648828,0.0722579730336763,0.0487055606119193,0.0647503808761367,0.0657645084267924,0.0343848680510347,0.0377612415520916,0.0327109004647402,0.0245127345274449,0.0286513169357567,0.0388365547395406,0.0321767108430665,0.0398562891466912,0.034599763882055,0.0530061705142342,0.0550212304493432,0.0359361352254748,0.0319419820594102,0.0260041033999614,0.0197670028967823,0.0547524854416608
"409.02134",0.0419135472670562,0.0483421797503182,0.0130502754874424,0.058748776739228,0.0476228161821145,0.0224480652922871,0.0177803635277197,0.0271125179359011,0.0189734004609697,0.0303225087091442,0.0309637039557356,0.0457347122228192,0.0324421574647853,0.0235839730186684,0.0410043987273343,0.0379026941571001,0.0350709194495493,0.0327225054218638,0.0217310656030946,0.029788946830756,0.0201835126555836,0.0201836451587384,0.0413841671357105,0.0251864838086047,0.047906963723853,0.0547568159715372,0.042504840229652,0.024772740194516,0.0587723410996855,0.0724098079760134,0.0490617640210769,0.0651401516105211,0.0657257804532182,0.0348606834897758,0.0387542427663235,0.0328286791175147,0.0246857501528895,0.0289974101781694,0.0391442131870195,0.0326335682675526,0.040405578321102,0.0349599017958552,0.0532683252442421,0.055574121332961,0.0360902950539714,0.0319395481873032,0.0267038472781459,0.0198479605716037,0.0549356916266935
"410.4465",0.0422284363544719,0.0485499366145459,0.0127843792648122,0.0582657848535503,0.0475985793015228,0.0228214335508814,0.0183253421771705,0.0274143833912317,0.0192622277195435,0.0303946365586086,0.0314946688169014,0.0459903900773208,0.0325858183420858,0.0238453652871261,0.0411243696159007,0.0382405937380998,0.0355557605400704,0.0331130572802157,0.0224299404234067,0.0303010053002958,0.0205135097555257,0.020613125206996,0.0419917813330118,0.0256011792039243,0.0484026185781267,0.054942975691262,0.0428736164364994,0.0248606614747121,0.0586863945677224,0.0722052738029476,0.0495136111632094,0.065471271972389,0.0655698301116298,0.0352561391854335,0.039255452566074,0.0330558252926975,0.0246141325506516,0.0290717237972525,0.0392637967353603,0.0325537941235019,0.0406873705340735,0.0348408342394962,0.0529375477343132,0.0556026502283357,0.0362295707481443,0.0318708048059787,0.0269812480386406,0.0197068724282986,0.0547145456328039
"411.87166",0.0426849613727136,0.0484073335168336,0.0123407314749191,0.0575087249126525,0.0475385625950673,0.0231001692466169,0.018797119733733,0.0275973250063741,0.0195104263165387,0.0305401235557303,0.0320964206142506,0.046043704814397,0.0327682689776662,0.0241549825714867,0.0412519780425844,0.038584703112011,0.0361976750249003,0.0335761127964881,0.0232296170949002,0.0308504358106117,0.0209877440671372,0.0209302791821713,0.0424359048274719,0.0258935417815278,0.0487444928959428,0.0550807782743329,0.0432860366745903,0.0247811019572529,0.0586615221404221,0.0719837990859074,0.0499208163240311,0.065604027676026,0.0654769431163131,0.0355026637094365,0.0392820138084858,0.0333754818474315,0.0244647388635885,0.0288876863644344,0.0392650196702773,0.0321513884109146,0.0406450943570341,0.034408561212978,0.0522478379844473,0.0551133885640387,0.0363402480222793,0.0318334662011511,0.0268191628243025,0.0195977384668668,0.0541664760314207
"413.29682",0.0433156937503529,0.0480817990286096,0.011985332117763,0.0569675969165346,0.047022766062748,0.023411700950922,0.0190954104831214,0.0278679142098997,0.0198457105376698,0.0309301125576521,0.032718102204926,0.0462492278626191,0.033190937942955,0.0246239677288931,0.0416443668645282,0.0389918794216906,0.0370032343326105,0.0341848148278238,0.0240569527604321,0.0314200955045609,0.0214899298761325,0.0213039642271215,0.0427345376190908,0.0262412858271294,0.0489528723915869,0.0553056522921784,0.0437198152296389,0.0249614902135668,0.0590288666749274,0.0718873838248929,0.0502102366463993,0.0656252758642893,0.065775976610125,0.035547971347499,0.0390762122078447,0.0338616487817167,0.0243955690917001,0.0286167264511438,0.0393195962774849,0.0318329225583621,0.0404850355042696,0.0341533684305865,0.0516351959946446,0.0544674791972128,0.036390612590662,0.0319052466585346,0.0263455916351317,0.0195588444015942,0.053480339965401
"414.72198",0.0440600620588182,0.0479336188641599,0.0119576097647725,0.0570632580080537,0.0450537611331364,0.0239420286637969,0.019465071568193,0.0284975795732371,0.0205089375257938,0.0317091749929454,0.0334585707317848,0.0473992449362728,0.034148968095095,0.025567749330774,0.042994678938875,0.0397472655242817,0.0382384384632008,0.0353354490885086,0.0247442331342883,0.0321336986678575,0.0220600671825114,0.0220504660561323,0.0432048225650116,0.0269426970550148,0.049348899922202,0.0557861691733698,0.044339237815931,0.026254683386511,0.059990713885524,0.0719091708770469,0.0505635864160282,0.0661001593943217,0.0671380734502085,0.0354529192424781,0.0388951906212935,0.0349751832384102,0.0245706232349865,0.0285959869145235,0.0396638122712688,0.0319895394229871,0.0408246225472087,0.0347515416066072,0.051789621764905,0.0544149221278581,0.036458093024721,0.0320490033209863,0.0258728201854139,0.0195773330896236,0.0530144231490305
"416.14714",0.044736637726681,0.0483207930234842,0.0124258501302333,0.0579448510443528,0.0410095478062324,0.0248394380995271,0.0202201029889477,0.029614606810672,0.021601821566625,0.0329904537187531,0.0344929690519699,0.0500751846067867,0.0357480737198006,0.0272348988057006,0.0457986285513392,0.0410962899912128,0.0401924302738142,0.0373460155785424,0.0251780296450401,0.0331061024433587,0.0228918702719884,0.0232812132406323,0.0441981882366626,0.0281912040366126,0.0502754326306452,0.0566814717750501,0.0452765901477521,0.0292089671903713,0.061555063772212,0.0720774459566551,0.0512757227757748,0.0676952496946947,0.0700940907794207,0.0354349359658025,0.0389218061916893,0.0371155137889407,0.0251207584363047,0.0291483248974306,0.0404533819373433,0.0328538104333611,0.0422324269144226,0.0365862235981831,0.0532659724380855,0.0556168602131173,0.0366701178958849,0.0321555933313635,0.0257945627608633,0.0197854902452406,0.053109868439452
"417.5723",0.0451205636110841,0.0492238929351542,0.0133406246427169,0.0593240903111461,0.036408126082036,0.0259342149723985,0.021233076173957,0.0309049959222045,0.0227549340887348,0.0344573773065039,0.035626440022624,0.0534487611598751,0.0374645405313574,0.0292151304393873,0.0490639299876349,0.0426569528224839,0.0425000669073079,0.0396745142979253,0.0254480565784019,0.0341604496882075,0.0239256248588491,0.0246176343520501,0.0455169203483296,0.0296668067719229,0.0515844705169165,0.0577824172400764,0.0463124436536739,0.0328840559108619,0.0633019163349913,0.0724899233494319,0.0524040742970679,0.0701554039082654,0.0738068857406187,0.0357834500889007,0.0392886303476037,0.0396009261475938,0.0259679746956548,0.0302163118284366,0.041482590989994,0.0342460213037699,0.0443913057487685,0.0390379858338855,0.055647676585615,0.0577144363101335,0.0369852586327251,0.0321287309753803,0.0264011050757658,0.0202958872970168,0.0538123901223799
"418.99747",0.0452026968548847,0.0502243471705983,0.0143193618736518,0.0605712615227192,0.0344780673891187,0.0267180735681252,0.0219599911232208,0.0318056040506916,0.0233462750921233,0.0353513743276261,0.036271269358033,0.055411974595538,0.0383669399583369,0.0304401585175485,0.0506042975334766,0.043557254018095,0.0440953483636818,0.0410686595323716,0.0257340282200879,0.0348621689738323,0.0247073309430934,0.0254520151046713,0.0463833046142983,0.0305843624038027,0.0525725850095873,0.0584818627113059,0.0469396554765535,0.03504680669084,0.0644058430024333,0.0731383173410914,0.0535266409799074,0.0720746220350338,0.076094172619517,0.0365478901832012,0.0399742345176081,0.0408751346000838,0.0267731291558939,0.0312408048503987,0.0421865822863638,0.0355013148913563,0.0459901161931037,0.0406711140280002,0.0574804484932075,0.0593425075617636,0.0371723723780987,0.0320049876816083,0.0275553042729783,0.0209325242449521,0.0547677024835284
"420.42263",0.0452387517437971,0.0509292985869595,0.0148986332516095,0.0612035075362152,0.0366353717274804,0.0268478710295645,0.0220754192653106,0.0320658597675619,0.0232367017196476,0.0352870162106914,0.0361917427724825,0.0548011106280611,0.0381007005721677,0.0302685544687554,0.049459731188864,0.0434237650066175,0.0443417032143644,0.0409215941390241,0.0260548017129552,0.0349586888716617,0.0248407028104358,0.0255529269270674,0.0463107696059974,0.0304927280751092,0.0527469189658005,0.0584180939030242,0.0469202256163907,0.0345003623874484,0.0643622723459667,0.0738269136459195,0.0541351371100076,0.0723866183607143,0.0757185228446867,0.0373942562487042,0.0407766187017023,0.0402475677178393,0.0272036503884506,0.0316806611061739,0.0422793558264527,0.0360602626246917,0.0460734296759995,0.0406478938948129,0.0577291453037202,0.0595870739680078,0.0370594591320058,0.0319149348786188,0.0286763032096439,0.0213428296604751,0.0555149483800404
